age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,django,jquery
25,Machine Learning,Flutter developer,Diploma,Yes,No,12.5,Yes,6,Manjeri,Yes,6.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,MEAN Stack,MERN Stack developer,Degree,No,Bca dropout ,7.5,Yes,7,WFH,Yes,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Web Development with Django,Golang Developer,Degree,No,No,15.7,Yes,6,Bangalore,Yes,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
25,MERN Stack,React Developer,Degree,No,No,12.4,Yes,7,Manjeri,Yes,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Web Development with Django,MERN Stack developer,Degree,No,No,16.0,No,5,WFH,Yes,6.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
26,Web Development with Django,Python developer,Degree,No,No,12.1,Yes,6,Hyderabad,Yes,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24,MERN Stack,React Developer,Diploma,No,No,13.5,Yes,4,Manjeri,Yes,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
23,Machine Learning,Flutter developer,Degree,No,No,11.2,Yes,7,WFH,Yes,5.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
20,MERN Stack,Golang Developer,No Degree,No,No,15.2,Yes,7,WFH,Yes,5.7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MERN Stack,Full Stack Developer,No Degree,No,No,11.9,Yes,6,Pune,Yes,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19,Web Development with Django,Angular Developer,Degree,No,No,13.3,No,4,Bangalore,Yes,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,Web Development with Django,Flutter developer,Diploma,No,No,8.0,No,3,Calicut,Yes,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,MERN Stack,Machine Learning Engineer,Degree,No,Bca dropout ,13.5,Yes,6,Kochi,Yes,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,MERN Stack,MERN Stack developer,Degree,Yes,No,10.2,Yes,6,Others,Yes,4.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Flutter developer,Degree,Yes,No,15.8,Yes,7,Kochi,Yes,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,Machine Learning,Nest js developer,Degree,No,No,16.0,No,6,Pune,Yes,5.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
23,MERN Stack,Jr Nodejs Developer,No Degree,Yes,No,8.5,Yes,7,Bangalore,Yes,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Software Engineer,Degree,No,No,10.2,Yes,7,Ernakulam,Yes,7.9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,MEAN Stack,Angular Developer,No Degree,No,Yes [ Non IT industry ],16.0,Yes,6,Manjeri,Yes,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Machine Learning,Python + Angular Developer,Degree,No,No,9.2,No,7,Nagercoil,Yes,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Go,Flutter developer,Degree,No,No,12.9,Yes,2,Nagercoil,Yes,5.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Angular Developer,Diploma,Yes,No,11.3,Yes,3,WFH,Yes,4.5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
28,MERN Stack,React Developer,No Degree,No,No,8.1,No,4,Hyderabad,Yes,5.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,Data Engineer,Degree,No,No,11.8,Yes,7,WFH,Yes,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,React Native developer,Degree,No,No,15.1,No,4,Kochi,Yes,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
26,Machine Learning,Machine Learning Engineer,Degree,No,No,10.4,No,7,Trivandrum,Yes,4.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Full Stack Developer,Degree,Yes,No,16.0,Yes,3,Hyderabad,Yes,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,Flutter developer,Degree,No,No,13.7,Yes,7,WFH,Yes,5.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,Flutter,Angular Developer,Degree,No,No,12.9,No,5,Bangalore,Yes,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
24,MEAN Stack,React Native developer,Degree,No,No,7.0,Yes,7,Kochi,Yes,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23,MERN Stack,Full stack engineer,Degree,No,Bca dropout ,8.2,No,6,Chandigarh,Yes,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,MERN Stack,Software Engineer,Degree,No,No,15.8,No,4,WFH,Yes,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23,MERN Stack,Nest js developer,Diploma,No,No,10.0,Yes,4,WFH,Yes,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
26,Web Development with Django,React Developer,Degree,No,No,11.9,No,4,Chandigarh,Yes,5.6,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,MERN Stack,MERN Stack developer,Degree,No,No,13.7,Yes,7,Pune,Yes,4.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23,Web Development with Django,React Developer,Degree,Yes,No,9.8,No,6,Kochi,Yes,4.7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,Flutter,Golang Developer,Degree,Yes,Yes [ Non IT industry ],16.0,No,6,Others,Yes,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,MERN Stack,Python + Angular Developer,Degree,No,No,12.5,Yes,7,Bangalore,Yes,5.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Flutter development,Degree,Yes,No,11.2,Yes,3,Hyderabad,Yes,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,MERN Stack,React Developer,Diploma,Yes,No,10.3,Yes,4,Bangalore,Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Full Stack Developer,No Degree,No,No,15.8,No,7,WFH,Yes,2.4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
23,Flutter,React Developer,Degree,No,No,10.6,Yes,4,Calicut,Yes,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
19,Flutter,Nest js developer,Degree,No,Yes [ Non IT industry ],11.4,Yes,4,Calicut,Yes,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,Machine Learning,Full stack engineer,Degree,Yes,Yes [ Non IT industry ],16.0,No,6,Kochi,Yes,6.8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
20,MERN Stack,Flutter developer,Degree,No,No,13.3,No,1,Coimbatore,Yes,7.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,MERN Stack developer,Degree,No,Yes [ Non IT industry ],10.8,No,4,Coimbatore,Yes,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
24,Go,Angular Developer,Degree,No,No,9.6,Yes,3,Kochi,Yes,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Full Stack Developer,Degree,Yes,Yes [ Non IT industry ],15.5,No,5,Pune,Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,MERN Stack,Python + Angular Developer,Degree,Yes,No,14.0,Yes,1,Kochi,Yes,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
22,MERN Stack,MERN Stack developer,No Degree,Yes,No,9.0,Yes,1,Others,Yes,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,Web Development with Django,Flutter Developer,Degree,No,No,7.4,Yes,3,Manjeri,Yes,8.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,MEAN Stack,React Native developer,Degree,No,Yes [ Non IT industry ],8.9,Yes,5,Nagercoil,Yes,5.2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Web Development with Django,Flutter developer,Degree,Yes,No,10.9,Yes,3,WFH,Yes,5.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MERN Stack,Angular Developer,No Degree,Yes,No,13.2,Yes,6,Hyderabad,Yes,4.8,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Flutter,Software Engineer,Degree,No,No,13.6,Yes,5,Manjeri,Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
30,MEAN Stack,Machine Learning Engineer,No Degree,No,No,13.0,No,7,WFH,Yes,3.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,MERN Stack,Full Stack Developer,No Degree,No,Yes [ Non IT industry ],9.5,Yes,7,Nagercoil,No,6.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
25,MERN Stack,MERN Stack developer,Degree,No,No,14.3,Yes,7,Others,No,3.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,MEAN Stack,Software Developer,No Degree,Yes,No,16.0,Yes,6,Bangalore,Yes,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,React Developer,Degree,No,Bca dropout ,9.9,Yes,5,WFH,Yes,5.6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25,MEAN Stack,Golang Developer,Degree,Yes,No,16.0,Yes,7,Kochi,No,3.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
22,Machine Learning,Flutter developer,Degree,Yes,No,12.7,Yes,4,WFH,Yes,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26,Web Development with Django,Angular Developer,Degree,No,No,14.5,Yes,5,Hyderabad,Yes,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
25,MERN Stack,Angular Developer,Degree,No,No,16.0,Yes,7,Bangalore,Yes,3.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22,Flutter,Flutter development,Degree,No,No,13.7,Yes,4,Manjeri,Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
27,MEAN Stack,Angular Developer,Degree,No,No,12.7,Yes,7,Calicut,Yes,5.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24,Web Development with Django,Python developer,Degree,Yes,No,13.5,Yes,5,WFH,Yes,5.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
19,MEAN Stack,Nest js developer,Diploma,No,Yes [ Non IT industry ],9.3,Yes,3,Kochi,Yes,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,MERN Stack,Software Engineer,Degree,Yes,Yes [ Non IT industry ],16.0,No,6,Bangalore,Yes,5.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Flutter developer,Degree,No,Yes [ Non IT industry ],12.4,No,7,Hyderabad,Yes,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
29,MERN Stack,Flutter developer,Degree,No,No,15.2,Yes,7,Calicut,Yes,7.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24,Web Development with Django,Flutter developer,Degree,No,No,13.1,Yes,7,Ernakulam,Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Web Development with Django,MERN Stack developer,No Degree,No,Yes [ Non IT industry ],9.5,Yes,5,Chandigarh,Yes,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Web Development with Django,Angular Developer,Degree,No,No,14.5,Yes,0,Manjeri,No,6.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24,Flutter,MERN Stack developer,Degree,Yes,Yes [ Non IT industry ],13.7,No,6,Coimbatore,Yes,5.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
22,MERN Stack,Machine Learning Engineer,No Degree,No,Bca dropout ,9.8,Yes,4,Hyderabad,No,7.2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
24,MEAN Stack,React Developer,No Degree,No,No,14.7,No,5,Bangalore,Yes,7.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,React Native developer,No Degree,Yes,No,14.0,Yes,3,Kochi,Yes,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,Go,Software Engineer,Degree,Yes,Yes [ Non IT industry ],12.1,Yes,7,Calicut,Yes,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
23,Flutter,MERN Stack developer,Degree,No,No,14.6,Yes,6,WFH,Yes,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
20,Flutter,Software Engineer,Degree,No,Yes [ Non IT industry ],16.0,Yes,7,Ernakulam,Yes,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25,Web Development with Django,Flutter development,Degree,No,No,16.0,Yes,4,Others,Yes,3.8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
21,MERN Stack,Full stack engineer,Degree,No,No,14.1,Yes,2,Others,Yes,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,Web Development with Django,Full Stack Developer,Degree,No,No,13.5,Yes,7,Ernakulam,Yes,2.9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
26,MERN Stack,Python + Angular Developer,No Degree,No,Yes [ Non IT industry ],14.2,Yes,3,WFH,Yes,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,MEAN Stack,Flutter Developer,Degree,No,No,10.6,Yes,5,Pune,Yes,7.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
20,MERN Stack,Software Engineer,No Degree,No,Yes [ Non IT industry ],14.4,Yes,6,Kochi,Yes,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MERN Stack,Full Stack Developer,Degree,Yes,No,13.8,Yes,4,Coimbatore,Yes,5.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
24,MERN Stack,MERN Stack developer,Degree,Yes,No,15.7,Yes,7,WFH,Yes,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19,Web Development with Django,Python + Angular Developer,No Degree,No,No,7.8,Yes,6,Nagercoil,Yes,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,MERN Stack,Flutter developer,Degree,Yes,Yes [ Non IT industry ],12.6,Yes,2,Coimbatore,Yes,6.9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
25,Web Development with Django,Python developer,Degree,No,No,16.0,No,6,Others,Yes,3.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
27,Flutter,Nest js developer,No Degree,No,No,16.0,Yes,7,Calicut,No,4.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,MERN Stack,Angular Developer,Degree,No,No,8.8,No,6,Pune,Yes,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,Web Development with Django,React Native developer,Degree,Yes,No,16.0,Yes,7,Nagercoil,Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
27,Web Development with Django,MERN Stack developer,Degree,No,No,11.1,No,7,Bangalore,Yes,5.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
23,MERN Stack,Full stack engineer,Degree,No,No,12.1,No,7,Coimbatore,Yes,6.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,MERN Stack,MERN Stack developer,Diploma,No,No,12.5,Yes,0,Pune,Yes,6.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,MERN Stack,Python developer,Degree,No,Yes [ Non IT industry ],9.5,Yes,7,Coimbatore,Yes,6.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22,Flutter,Nest js developer,Degree,No,No,14.8,Yes,5,Hyderabad,Yes,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Full stack engineer,Degree,No,No,16.0,Yes,4,Hyderabad,Yes,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
