age,domain,current_job,degree,cs_bg,experience,avg_time,holidays,week_back,city,skills,graduated,salary,mui,redux,flutter,node,jest,sql,dart,linux,bootstrap,typescipt,vim,mysql,opencv,communication,aws,react,api,ajax,express,jwt,javascript,git,typescript,nginx,tailwindcss,vercel,python,mongodb,firebase,postman,angular,next,html,tailwind,docker,nest,nodejs,cnn,mongoose,hasura,graphql,go,django,jquery
25,MERN Stack,Full stack engineer,Degree,Yes,No,10.5,Yes,7,Calicut,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,5.3,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,MEAN Stack,MERN Stack developer,Degree,Yes,No,11.4,Yes,3,Nagercoil,"Go, SQL, HTML, CSS",Yes,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,Machine Learning,Angular Developer,Degree,No,No,12.8,Yes,4,Bangalore,"Html,CSS",Yes,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,MEAN Stack,MERN Stack developer,No Degree,Yes,No,12.0,No,2,Manjeri,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,3.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
24,Web Development with Django,Machine Learning Engineer,Degree,No,No,10.4,Yes,0,Chennai,"Flutter,iOS, react, django ",Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Jr Nodejs Developer,Degree,No,Yes [ Non IT industry ],7.5,No,5,WFH,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,Angular Developer,Degree,No,Bca dropout ,14.7,Yes,1,Kochi,"React, Node, Html, CSS, Mongodb",No,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
25,Flutter,Software Developer,Degree,No,No,15.9,Yes,6,WFH,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,MEAN Stack,Flutter developer,Degree,No,No,8.6,No,6,Kochi,"React, Node, Html, CSS, Mongodb",Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Flutter developer,Degree,No,No,11.8,Yes,4,Kochi,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",No,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
24,MERN Stack,MERN Stack developer,Degree,Yes,No,15.9,Yes,6,Calicut,"React,Python,SQL,Django,Html,Css",Yes,5.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Software Developer,Degree,No,No,11.5,No,6,Bangalore,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",No,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,MERN Stack,Software Developer,No Degree,No,Yes [ Non IT industry ],14.9,Yes,4,Kochi,"React, Node, Html, CSS, SCSS, Next",Yes,6.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,Web Development with Django,React Native developer,No Degree,No,No,14.8,Yes,6,Bangalore,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,5.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
31,Flutter,Full stack engineer,Degree,No,No,11.7,Yes,6,Calicut,"React,Python,SQL,Django,Html,Css",Yes,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,Web Development with Django,React Native developer,Degree,Yes,No,14.7,Yes,7,Ernakulam,"Python, HTML, CSS, Deep Learning, OpenCV, CNN, Computer Vision",Yes,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
19,Flutter,MERN Stack developer,No Degree,No,No,10.7,No,3,WFH,"Go, SQL, HTML, CSS",Yes,4.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Web Development with Django,React Developer,Degree,No,No,8.9,No,6,Nagercoil,"React, Node, Html, CSS, Mongodb",Yes,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,Go,Full Stack Developer,Degree,No,No,7.0,Yes,6,Chandigarh,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,Flutter,Software Engineer,Degree,Yes,No,16.0,No,2,Bangalore,"Html,CSS",Yes,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
19,MERN Stack,Software Developer,No Degree,No,No,11.6,Yes,7,Others,"Html,CSS",Yes,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
26,MERN Stack,Golang Developer,Degree,No,Yes [ Non IT industry ],13.9,Yes,7,Others,"Html,CSS",Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20,Web Development with Django,MERN Stack developer,Degree,No,No,14.8,Yes,0,Hyderabad,"React,Python,SQL,Django,Html,Css",Yes,3.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,MERN Stack,Python developer,Degree,No,No,9.8,Yes,6,Coimbatore,"Angular, Express, Node, javascript, MongoDB, Html, css",Yes,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21,MERN Stack,Software Engineer,Degree,No,No,10.9,No,5,Manjeri,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,7.1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
26,Flutter,Software Engineer,Degree,No,No,15.0,No,0,Nagercoil,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,6.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,Go,Flutter developer,Degree,No,No,10.0,Yes,5,Trivandrum,"Angular, Express, Node, javascript, MongoDB, Html, css",No,6.8,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
22,Flutter,React Native developer,Degree,No,No,16.0,Yes,5,Chennai,"Html,CSS",No,6.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
24,Flutter,Full stack engineer,Degree,No,No,9.0,Yes,4,WFH,"React,node js , nest js , express js , jest,go etc",Yes,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
22,MERN Stack,Flutter developer,Degree,Yes,No,15.3,No,3,Bangalore,"React,node js , nest js , express js , jest,go etc",Yes,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
23,Web Development with Django,MERN Stack developer,Degree,No,No,11.9,No,5,Bangalore,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,2.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,Web Development with Django,Machine Learning Engineer,Degree,Yes,No,14.9,Yes,1,Hyderabad,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,MEAN Stack,Jr Nodejs Developer,Degree,No,No,7.9,No,7,Others,"React,Python,SQL,Django,Html,Css",Yes,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
24,Flutter,Golang Developer,Degree,No,No,10.9,No,7,Pune,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,4.6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,Flutter,Full Stack Developer,Degree,No,No,16.0,No,4,Hyderabad,"Go, SQL, HTML, CSS",Yes,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,Web Development with Django,Full stack engineer,Degree,No,Yes [ Non IT industry ],8.1,Yes,6,Bangalore,"Dart,Api integration,",Yes,5.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,Flutter,React Developer,Degree,No,No,10.4,No,4,WFH,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
21,MERN Stack,Angular Developer,Degree,Yes,No,13.5,Yes,3,Kochi,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",Yes,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
25,Web Development with Django,MERN Stack developer,Degree,Yes,No,7.4,Yes,7,WFH,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",Yes,4.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Software Engineer,Degree,Yes,No,13.1,Yes,5,Kochi,"React,node,js,typescript,expresses,mongodb,html,css,tailwind css, ",Yes,5.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
26,MERN Stack,Full Stack Developer,Degree,No,No,15.3,Yes,7,Bangalore,HTML CSS React,No,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MEAN Stack,Jr Nodejs Developer,Degree,Yes,Yes [ Non IT industry ],11.9,No,6,Manjeri,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,3.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Machine Learning Engineer,No Degree,No,No,12.1,Yes,0,Ernakulam,"Html,CSS",Yes,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
22,MERN Stack,MERN Stack developer,Degree,Yes,No,16.0,No,3,WFH,"Go, SQL, HTML, CSS",Yes,5.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
23,MEAN Stack,Angular Developer,No Degree,No,No,15.8,Yes,7,Ernakulam,"React js ,React query",No,2.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
21,Web Development with Django,Flutter developer,Degree,Yes,No,16.0,Yes,5,Bangalore,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
21,Web Development with Django,React Developer,Degree,No,No,13.7,Yes,6,Others,"Html,CSS",No,6.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
21,Go,Python + Angular Developer,Diploma,Yes,No,11.4,No,6,Kochi,"React, Node, Html, CSS, Mongodb",Yes,6.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,Flutter,Python developer,Degree,Yes,Yes [ Non IT industry ],11.6,Yes,2,Others,"Go, SQL, HTML, CSS",Yes,5.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
23,MERN Stack,Full Stack Developer,Degree,No,No,16.0,No,2,WFH,"React js, node js, mongodb, express js, html& css,sass,aws,jquary, my sql, bootstrap, mui etc..",Yes,5.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
27,MEAN Stack,Full Stack Developer,Degree,No,No,8.4,No,4,Others,"React,Python,SQL,Django,Html,Css",Yes,3.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
27,MERN Stack,React Developer,Degree,Yes,Yes [ Non IT industry ],9.6,Yes,4,Bangalore,"React, Node, Html, css, js, express, aws, docker, niginx, typescipt",No,6.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,MERN Stack,Flutter developer,Diploma,Yes,No,11.5,Yes,6,WFH,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
21,Flutter,Nest js developer,No Degree,No,No,16.0,Yes,6,Bangalore,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Full stack engineer,Degree,No,No,7.0,Yes,4,Chennai,"React, Node js, html, css, bootstrap, git, Ms office, Mysql, mongodb, express js.",No,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19,Web Development with Django,Full Stack Developer,Degree,Yes,No,13.0,No,5,Kochi,"Dart,Api integration,",Yes,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
26,MERN Stack,Python + Angular Developer,Degree,Yes,No,7.0,Yes,7,Manjeri,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",No,5.6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
31,Web Development with Django,MERN Stack developer,Degree,No,No,14.5,Yes,4,Others,"Python, Django, Js, Html, Css",Yes,6.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
22,MERN Stack,React Developer,Degree,Yes,Yes [ Non IT industry ],8.1,No,4,Nagercoil,"Html,Css, Javascript,Nodejs, React, Tailwind, Mongodb,Mysql",Yes,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
27,MERN Stack,Angular Developer,No Degree,Yes,No,11.6,No,7,Kochi,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
25,Flutter,Golang Developer,Degree,No,No,13.9,Yes,7,Kochi,"React,Node,HTML,CSS,Java Script,Redux,JQuery,",Yes,6.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,Flutter,Data Engineer,Degree,Yes,Yes [ Non IT industry ],16.0,Yes,7,Bangalore,"Dart,Api integration,",Yes,6.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
24,MERN Stack,MERN Stack developer,Degree,No,No,7.3,No,6,Manjeri,"Html, Css, Javascript, Node.Js,Mongo db, Redux, React. Js, React Neative",Yes,4.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
19,MERN Stack,Software Engineer,No Degree,No,No,11.5,No,5,Pune,"Html,CSS",Yes,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
24,Go,MERN Stack developer,Degree,No,No,12.7,No,7,Hyderabad,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",Yes,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,React Developer,Degree,Yes,Yes [ Non IT industry ],8.9,Yes,7,Trivandrum,"Go, SQL, HTML, CSS",Yes,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
21,MEAN Stack,Flutter development,No Degree,Yes,No,13.2,No,1,Bangalore,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",Yes,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
25,Web Development with Django,Flutter Developer,Degree,Yes,No,7.0,No,3,Trivandrum,"React, Node, Html, CSS, Mongodb",No,7.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25,Machine Learning,Flutter Developer,Degree,No,Yes [ Non IT industry ],14.3,Yes,7,Manjeri,"MongoDB, Express, React, Node JS, JavaScript, HTML, CSS, Bootstrap, TypeScript, NextJ, Tailwind CSS, MUI, GraphQL, Hasura,refine,",Yes,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
25,MERN Stack,React Native developer,Degree,No,No,7.0,No,7,Chandigarh,"React, Node, Html, CSS, Mongodb",Yes,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
25,Web Development with Django,Flutter Developer,Degree,No,No,7.4,No,3,Trivandrum,"React js, node js, mongodb, express js, html& css,sass,aws,jquary, my sql, bootstrap, mui etc..",Yes,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MEAN Stack,Flutter development,Degree,No,No,8.9,Yes,7,Nagercoil,"React, Node, Nest, Next, HTML, CSS, MUI, Socket.io, MongoDB, Javascript, Bootstrap, Tailwind CSS, jQuery, Redux, Express JS, Mongoose, JWT, Git, Postman, Firebase, Vercel, Nginx",Yes,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Flutter Developer,No Degree,No,No,13.4,Yes,7,Calicut,"Angular, Node JS, Express JS, HTML, CSS, Linux, MongoDB, Vim",No,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Full Stack Developer,Degree,No,No,16.0,Yes,3,Others,"Flutter,iOS, react, django ",Yes,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
24,MEAN Stack,Full Stack Developer,Degree,No,No,11.9,Yes,4,Chandigarh,"Dart,Api integration,",Yes,3.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
23,MERN Stack,Flutter development,Degree,Yes,No,15.1,No,7,Kochi,"Python, Django, Js, Html, Css",Yes,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
21,MERN Stack,Nest js developer,Degree,Yes,Yes [ Non IT industry ],12.5,Yes,2,Others,"React, Node, Html, CSS, Mongodb",Yes,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
22,MERN Stack,Nest js developer,Degree,No,No,7.3,Yes,3,Kochi,"React, Node, HTML, CSS, TailwindCSS, SCSS, MongoDB, AWS, Git, SQL",No,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,Machine Learning,Jr Nodejs Developer,Diploma,No,No,13.9,Yes,7,Pune,"Html,CSS",Yes,3.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20,MERN Stack,Software Developer,Degree,No,No,7.0,Yes,7,Manjeri,"Angular, Express, Node, MongoDB, MySQL, Typescript, Html, CSS, Ajax, jquery, DataStrures",Yes,5.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
20,Flutter,Full Stack Developer,Degree,Yes,Yes [ Non IT industry ],16.0,Yes,7,Manjeri,"React js, node js, mongodb, express js, html& css,sass,aws,jquary, my sql, bootstrap, mui etc..",No,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19,MERN Stack,Full Stack Developer,Diploma,No,No,12.3,Yes,7,Bangalore,"React,Python,SQL,Django,Html,Css",Yes,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
